OrderID,OrderDate,DeliveryDate,CustomerName,ProductCategory,ProductName,Quantity,UnitPrice,PaymentMethod,OrderStatus,City,State,Region,TotalAmount
10804,2024-01-08,2024-01-05,Anjali Deshmukh,Books,Laptop,4,13161,Net Banking,Returned,Pune,Maharashtra,South,52644
10805,2024-05-11,2024-01-11,Amit Sharma,Home Appliances,Headphones,1,71676,Cash on Delivery,In Transit,Pune,Delhi,South,71676
10806,2024-04-13,2024-01-12,Priya Nair,Home Appliances,Mixer,5,61547,Net Banking,Delivered,Hyderabad,Telangana,West,307735
10807,2024-05-11,2024-01-05,Rohit Verma,Books,Novel,3,69401,Net Banking,Delivered,Mumbai,Karnataka,South,208203
10808,2024-01-25,2024-01-09,Rahul Mehta,Beauty,Mobile,1,21277,UPI,Delivered,Hyderabad,Delhi,East,21277
10809,2024-04-05,2024-01-07,Rahul Mehta,Clothing,Laptop,3,50917,UPI,Cancelled,Delhi,Delhi,South,152751
10810,2024-06-03,2024-01-07,Karan Malhotra,Electronics,Mixer,5,57773,UPI,Cancelled,Pune,Telangana,West,288865
10811,2024-04-02,2024-01-06,Karan Malhotra,Beauty,Face Cream,4,73202,Debit Card,In Transit,Bengaluru,Maharashtra,East,292808
10812,2024-06-08,2024-01-12,Anjali Deshmukh,Books,Mixer,2,15930,UPI,Returned,Chennai,Delhi,North,31860
10813,2024-06-26,2024-01-08,Anjali Deshmukh,Electronics,Mobile,2,20356,Cash on Delivery,Returned,Chennai,Telangana,East,40712
10814,2024-03-01,2024-01-11,Sneha Kulkarni,Home Appliances,Mixer,4,7682,Net Banking,Returned,Hyderabad,Maharashtra,South,30728
10815,2024-05-01,2024-01-10,Sneha Kulkarni,Clothing,Mixer,1,56039,Cash on Delivery,Cancelled,Hyderabad,Maharashtra,North,56039
10816,2024-02-20,2024-01-12,Priya Nair,Home Appliances,Mixer,1,48939,UPI,Delivered,Bengaluru,Karnataka,East,48939
10817,2024-05-26,2024-01-07,Sneha Kulkarni,Books,Face Cream,3,60138,Debit Card,Delivered,Pune,Telangana,North,180414
10818,2024-01-21,2024-01-09,Rohit Verma,Electronics,Laptop,4,46341,Debit Card,Cancelled,Mumbai,Maharashtra,North,185364
10819,2024-01-05,2024-01-12,Rohit Verma,Books,Mobile,1,1292,Net Banking,Returned,Delhi,Karnataka,North,1292
10820,2024-04-01,2024-01-06,Rahul Mehta,Electronics,Face Cream,4,72694,Cash on Delivery,Returned,Chennai,Tamil Nadu,East,290776
10821,2024-06-18,2024-01-06,Pooja Singh,Beauty,Mixer,5,67957,Credit Card,In Transit,Delhi,Telangana,South,339785
10822,2024-03-01,2024-01-10,Rohit Verma,Clothing,Mixer,2,27460,Cash on Delivery,In Transit,Mumbai,Tamil Nadu,East,54920
10823,2024-01-22,2024-01-09,Neha Patil,Beauty,Laptop,2,45456,UPI,Returned,Hyderabad,Maharashtra,South,90912
10824,2024-05-28,2024-01-08,Anjali Deshmukh,Beauty,Mobile,2,51675,Credit Card,Cancelled,Chennai,Telangana,East,103350
10825,2024-03-10,2024-01-12,Karan Malhotra,Books,Headphones,4,19872,Debit Card,Returned,Delhi,Karnataka,East,79488
10826,2024-01-01,2024-01-09,Sneha Kulkarni,Clothing,Face Cream,4,4436,Net Banking,In Transit,Hyderabad,Maharashtra,East,17744
10827,2024-05-12,2024-01-08,Rahul Mehta,Electronics,Laptop,3,62168,Net Banking,Returned,Mumbai,Telangana,South,186504
10828,2024-01-12,2024-01-09,Amit Sharma,Electronics,Mobile,2,32467,Debit Card,Cancelled,Delhi,Telangana,East,64934
10829,2024-03-30,2024-01-09,Karan Malhotra,Home Appliances,Face Cream,3,15779,UPI,Delivered,Pune,Tamil Nadu,North,47337
10830,2024-02-15,2024-01-05,Neha Patil,Electronics,Mixer,2,31676,Debit Card,Cancelled,Hyderabad,Maharashtra,East,63352
10831,2024-02-03,2024-01-06,Sneha Kulkarni,Books,Mobile,3,5123,UPI,Cancelled,Mumbai,Karnataka,North,15369
10832,2024-06-25,2024-01-12,Neha Patil,Beauty,Mobile,3,70756,Credit Card,In Transit,Delhi,Karnataka,West,212268
10833,2024-03-18,2024-01-09,Anjali Deshmukh,Beauty,Novel,5,19885,Debit Card,Cancelled,Pune,Maharashtra,West,99425
10834,2024-02-14,2024-01-12,Anjali Deshmukh,Beauty,Mobile,3,17572,UPI,Cancelled,Pune,Maharashtra,South,52716
10835,2024-06-03,2024-01-10,Priya Nair,Clothing,Headphones,4,26919,Credit Card,In Transit,Mumbai,Delhi,South,107676
10836,2024-03-13,2024-01-09,Rahul Mehta,Electronics,Mobile,3,75369,Debit Card,In Transit,Bengaluru,Tamil Nadu,West,226107
10837,2024-01-26,2024-01-07,Karan Malhotra,Books,Headphones,2,40195,Net Banking,Delivered,Chennai,Maharashtra,East,80390
10838,2024-02-16,2024-01-06,Suresh Iyer,Clothing,Mixer,3,4020,Debit Card,Returned,Mumbai,Maharashtra,East,12060
10839,2024-04-30,2024-01-07,Suresh Iyer,Home Appliances,Headphones,1,19567,Cash on Delivery,Cancelled,Pune,Delhi,East,19567
10840,2024-02-25,2024-01-12,Karan Malhotra,Books,Face Cream,2,15996,Debit Card,In Transit,Pune,Delhi,West,31992
10841,2024-04-03,2024-01-12,Amit Sharma,Books,Mixer,1,30268,Cash on Delivery,Delivered,Mumbai,Telangana,North,30268
10842,2024-04-16,2024-01-06,Rahul Mehta,Books,Mixer,2,53664,Credit Card,Returned,Bengaluru,Karnataka,South,107328
10843,2024-03-03,2024-01-12,Neha Patil,Beauty,Headphones,4,23645,Debit Card,In Transit,Chennai,Tamil Nadu,North,94580
10844,2024-02-17,2024-01-07,Amit Sharma,Books,Laptop,4,51867,Credit Card,Returned,Delhi,Telangana,West,207468
10845,2024-03-01,2024-01-09,Pooja Singh,Electronics,Shirt,4,61907,Credit Card,Returned,Mumbai,Maharashtra,North,247628
10846,2024-03-21,2024-01-09,Karan Malhotra,Books,Mobile,1,19685,UPI,Cancelled,Chennai,Delhi,East,19685
10847,2024-01-26,2024-01-05,Neha Patil,Beauty,Novel,5,67200,Credit Card,Cancelled,Chennai,Karnataka,East,336000
10848,2024-02-05,2024-01-10,Suresh Iyer,Books,Shirt,2,68544,Credit Card,In Transit,Hyderabad,Telangana,North,137088
10849,2024-01-01,2024-01-12,Rohit Verma,Home Appliances,Mobile,4,65725,Debit Card,Returned,Pune,Karnataka,West,262900
10850,2024-01-08,2024-01-07,Priya Nair,Home Appliances,Mobile,2,78818,Debit Card,In Transit,Delhi,Delhi,North,157636
10851,2024-04-22,2024-01-12,Suresh Iyer,Beauty,Mixer,1,33219,Net Banking,In Transit,Mumbai,Telangana,East,33219
10852,2024-04-08,2024-01-12,Rahul Mehta,Electronics,Mobile,5,57496,UPI,Returned,Pune,Telangana,East,287480
10853,2024-06-28,2024-01-08,Anjali Deshmukh,Electronics,Novel,1,79701,Credit Card,In Transit,Hyderabad,Karnataka,West,79701
10854,2024-02-16,2024-01-05,Rohit Verma,Clothing,Mobile,2,795,UPI,Returned,Hyderabad,Delhi,North,1590
10855,2024-05-06,2024-01-07,Priya Nair,Beauty,Headphones,5,45055,Cash on Delivery,Returned,Pune,Maharashtra,East,225275
10856,2024-02-25,2024-01-07,Priya Nair,Books,Shirt,5,67984,Credit Card,Returned,Bengaluru,Telangana,East,339920
10857,2024-01-14,2024-01-12,Pooja Singh,Beauty,Headphones,1,33624,UPI,Returned,Chennai,Maharashtra,North,33624
10858,2024-01-28,2024-01-05,Pooja Singh,Clothing,Novel,4,79229,Net Banking,Delivered,Mumbai,Delhi,North,316916
10859,2024-03-18,2024-01-09,Sneha Kulkarni,Beauty,Mobile,2,1852,Net Banking,Returned,Mumbai,Telangana,South,3704
10860,2024-05-09,2024-01-07,Suresh Iyer,Beauty,Face Cream,3,51572,Credit Card,Cancelled,Mumbai,Telangana,West,154716
10861,2024-04-18,2024-01-09,Suresh Iyer,Clothing,Novel,3,36153,Cash on Delivery,Cancelled,Pune,Maharashtra,West,108459
10862,2024-06-02,2024-01-05,Suresh Iyer,Electronics,Mixer,1,33224,Net Banking,Cancelled,Bengaluru,Tamil Nadu,North,33224
10863,2024-01-14,2024-01-09,Sneha Kulkarni,Books,Headphones,2,74762,Net Banking,Returned,Delhi,Maharashtra,West,149524
10864,2024-02-25,2024-01-06,Amit Sharma,Clothing,Headphones,2,24189,Cash on Delivery,Cancelled,Hyderabad,Maharashtra,East,48378
10865,2024-04-24,2024-01-08,Priya Nair,Home Appliances,Laptop,1,54975,UPI,Delivered,Pune,Tamil Nadu,North,54975
10866,2024-01-07,2024-01-11,Rohit Verma,Electronics,Mobile,2,73891,Net Banking,In Transit,Delhi,Delhi,North,147782
10867,2024-01-03,2024-01-07,Rahul Mehta,Home Appliances,Mixer,4,70490,Debit Card,Returned,Hyderabad,Delhi,North,281960
10868,2024-04-20,2024-01-10,Priya Nair,Electronics,Face Cream,1,22934,Net Banking,Cancelled,Hyderabad,Telangana,South,22934
10869,2024-05-30,2024-01-08,Pooja Singh,Books,Headphones,4,32663,UPI,Delivered,Bengaluru,Karnataka,West,130652
10870,2024-04-16,2024-01-11,Neha Patil,Books,Headphones,2,64052,UPI,In Transit,Chennai,Karnataka,South,128104
10871,2024-01-18,2024-01-09,Anjali Deshmukh,Beauty,Mixer,1,77304,Credit Card,Delivered,Mumbai,Telangana,East,77304
10872,2024-02-07,2024-01-07,Sneha Kulkarni,Home Appliances,Novel,2,56698,Debit Card,Cancelled,Delhi,Karnataka,West,113396
10873,2024-04-24,2024-01-09,Karan Malhotra,Electronics,Novel,1,41018,UPI,Delivered,Pune,Maharashtra,South,41018
10874,2024-01-15,2024-01-06,Neha Patil,Books,Mobile,2,27170,Cash on Delivery,In Transit,Delhi,Maharashtra,North,54340
10875,2024-04-28,2024-01-05,Rahul Mehta,Clothing,Laptop,4,37694,Debit Card,Cancelled,Chennai,Tamil Nadu,South,150776
10876,2024-01-28,2024-01-07,Suresh Iyer,Books,Headphones,4,52357,Debit Card,In Transit,Mumbai,Tamil Nadu,North,209428
10877,2024-02-08,2024-01-11,Pooja Singh,Clothing,Laptop,2,13316,Cash on Delivery,Delivered,Delhi,Telangana,South,26632
10878,2024-01-17,2024-01-11,Pooja Singh,Electronics,Novel,1,42437,Net Banking,Returned,Chennai,Telangana,South,42437
10879,2024-03-26,2024-01-06,Pooja Singh,Books,Novel,3,453,Cash on Delivery,Returned,Pune,Telangana,South,1359
10880,2024-05-05,2024-01-06,Suresh Iyer,Books,Shirt,4,8153,Cash on Delivery,Returned,Bengaluru,Maharashtra,North,32612
10881,2024-02-13,2024-01-12,Karan Malhotra,Electronics,Face Cream,4,12679,Net Banking,Returned,Hyderabad,Karnataka,South,50716
10882,2024-01-25,2024-01-07,Sneha Kulkarni,Books,Mobile,3,16092,Net Banking,In Transit,Pune,Telangana,West,48276
10883,2024-05-24,2024-01-09,Neha Patil,Clothing,Shirt,2,38667,Net Banking,Returned,Mumbai,Telangana,West,77334
10884,2024-01-13,2024-01-10,Suresh Iyer,Books,Face Cream,1,18400,Net Banking,In Transit,Hyderabad,Maharashtra,West,18400
10885,2024-01-25,2024-01-11,Rahul Mehta,Home Appliances,Shirt,2,63756,Net Banking,Cancelled,Pune,Maharashtra,North,127512
10886,2024-03-08,2024-01-11,Sneha Kulkarni,Beauty,Shirt,5,11349,Cash on Delivery,Returned,Pune,Maharashtra,North,56745
10887,2024-05-17,2024-01-06,Rahul Mehta,Clothing,Mobile,4,1086,Credit Card,In Transit,Pune,Karnataka,West,4344
10888,2024-03-07,2024-01-08,Sneha Kulkarni,Home Appliances,Mobile,5,70204,Credit Card,Returned,Pune,Telangana,West,351020
10889,2024-04-18,2024-01-06,Karan Malhotra,Electronics,Mixer,4,30999,UPI,Returned,Hyderabad,Delhi,West,123996
10890,2024-05-25,2024-01-10,Anjali Deshmukh,Clothing,Laptop,4,47991,Credit Card,Returned,Mumbai,Delhi,East,191964
10891,2024-04-20,2024-01-09,Rahul Mehta,Beauty,Laptop,5,37340,Credit Card,In Transit,Chennai,Telangana,West,186700
10892,2024-04-20,2024-01-09,Suresh Iyer,Beauty,Mixer,5,58286,Cash on Delivery,Delivered,Delhi,Telangana,South,291430
10893,2024-02-03,2024-01-08,Sneha Kulkarni,Electronics,Mixer,2,39062,Net Banking,Returned,Bengaluru,Telangana,East,78124
10894,2024-04-20,2024-01-11,Pooja Singh,Electronics,Novel,5,23900,Net Banking,Returned,Delhi,Telangana,East,119500
10895,2024-01-08,2024-01-06,Priya Nair,Clothing,Face Cream,2,20110,Cash on Delivery,Cancelled,Delhi,Karnataka,North,40220
10896,2024-06-16,2024-01-12,Pooja Singh,Books,Shirt,2,57504,Credit Card,Delivered,Bengaluru,Delhi,South,115008
10897,2024-04-22,2024-01-09,Amit Sharma,Electronics,Mixer,2,20385,Cash on Delivery,In Transit,Hyderabad,Tamil Nadu,North,40770
10898,2024-03-23,2024-01-10,Anjali Deshmukh,Books,Headphones,4,47154,UPI,Cancelled,Mumbai,Delhi,North,188616
10899,2024-02-11,2024-01-07,Anjali Deshmukh,Home Appliances,Laptop,4,75097,Net Banking,Returned,Bengaluru,Delhi,South,300388
10900,2024-06-17,2024-01-05,Pooja Singh,Beauty,Mixer,5,40079,Debit Card,Cancelled,Mumbai,Maharashtra,North,200395
10901,2024-04-10,2024-01-05,Neha Patil,Books,Headphones,4,56507,UPI,Cancelled,Hyderabad,Telangana,South,226028
10902,2024-01-06,2024-01-05,Karan Malhotra,Beauty,Headphones,5,34280,UPI,Returned,Delhi,Telangana,South,171400
10903,2024-06-28,2024-01-12,Rahul Mehta,Books,Headphones,4,56417,Cash on Delivery,Delivered,Mumbai,Telangana,North,225668
10904,2024-01-26,2024-01-11,Suresh Iyer,Home Appliances,Novel,1,14441,Credit Card,Delivered,Hyderabad,Maharashtra,West,14441
10905,2024-03-04,2024-01-06,Anjali Deshmukh,Electronics,Novel,1,9644,Net Banking,Cancelled,Hyderabad,Karnataka,North,9644
10906,2024-02-28,2024-01-08,Pooja Singh,Home Appliances,Headphones,5,16196,Debit Card,Returned,Chennai,Karnataka,East,80980
10907,2024-04-18,2024-01-12,Pooja Singh,Electronics,Face Cream,4,30113,UPI,In Transit,Bengaluru,Tamil Nadu,North,120452
10908,2024-04-30,2024-01-12,Karan Malhotra,Electronics,Novel,4,65979,Debit Card,Cancelled,Chennai,Karnataka,South,263916
10909,2024-02-02,2024-01-09,Karan Malhotra,Beauty,Shirt,2,10981,Credit Card,In Transit,Delhi,Karnataka,East,21962
10910,2024-05-29,2024-01-07,Rohit Verma,Home Appliances,Headphones,3,73203,Credit Card,Cancelled,Bengaluru,Telangana,South,219609
10911,2024-01-21,2024-01-12,Rohit Verma,Books,Shirt,5,3528,Debit Card,Cancelled,Delhi,Delhi,West,17640
10912,2024-03-10,2024-01-10,Neha Patil,Home Appliances,Shirt,3,4882,Net Banking,Returned,Chennai,Karnataka,West,14646
10913,2024-04-21,2024-01-07,Neha Patil,Beauty,Headphones,3,78983,Credit Card,Returned,Hyderabad,Karnataka,East,236949
10914,2024-01-04,2024-01-10,Amit Sharma,Electronics,Laptop,5,11697,Debit Card,In Transit,Delhi,Maharashtra,West,58485
10915,2024-04-03,2024-01-11,Neha Patil,Beauty,Face Cream,4,39099,UPI,In Transit,Bengaluru,Tamil Nadu,West,156396
10916,2024-03-15,2024-01-06,Sneha Kulkarni,Clothing,Headphones,5,37311,Debit Card,Delivered,Bengaluru,Maharashtra,North,186555
10917,2024-03-02,2024-01-05,Karan Malhotra,Clothing,Headphones,3,79483,Debit Card,Returned,Delhi,Telangana,North,238449
10918,2024-04-03,2024-01-12,Suresh Iyer,Books,Novel,4,44564,Cash on Delivery,Cancelled,Bengaluru,Delhi,West,178256
10919,2024-04-04,2024-01-06,Sneha Kulkarni,Beauty,Headphones,1,42617,Credit Card,Cancelled,Hyderabad,Tamil Nadu,West,42617
10920,2024-05-31,2024-01-11,Rahul Mehta,Books,Laptop,5,48214,Net Banking,Delivered,Hyderabad,Maharashtra,North,241070
10921,2024-02-24,2024-01-08,Pooja Singh,Books,Novel,5,45554,Net Banking,Returned,Bengaluru,Karnataka,West,227770
10922,2024-05-16,2024-01-08,Neha Patil,Clothing,Mobile,4,40396,Cash on Delivery,Cancelled,Delhi,Karnataka,West,161584
10923,2024-05-10,2024-01-11,Pooja Singh,Books,Mobile,1,54085,Net Banking,Delivered,Chennai,Tamil Nadu,South,54085
10924,2024-01-31,2024-01-10,Anjali Deshmukh,Clothing,Shirt,1,52644,Debit Card,Delivered,Bengaluru,Karnataka,West,52644
10925,2024-02-09,2024-01-09,Amit Sharma,Electronics,Face Cream,4,68846,Cash on Delivery,Cancelled,Bengaluru,Maharashtra,East,275384
10926,2024-02-05,2024-01-09,Anjali Deshmukh,Beauty,Shirt,2,71391,UPI,Cancelled,Bengaluru,Maharashtra,South,142782
10927,2024-05-31,2024-01-10,Amit Sharma,Books,Laptop,5,65903,Credit Card,In Transit,Bengaluru,Karnataka,East,329515
10928,2024-01-06,2024-01-08,Rohit Verma,Clothing,Mixer,5,28712,Credit Card,Returned,Delhi,Karnataka,West,143560
10929,2024-03-06,2024-01-08,Pooja Singh,Home Appliances,Face Cream,3,51958,Credit Card,In Transit,Chennai,Telangana,North,155874
10930,2024-03-15,2024-01-12,Amit Sharma,Books,Mobile,4,49849,Debit Card,Delivered,Chennai,Delhi,South,199396
10931,2024-01-04,2024-01-08,Priya Nair,Electronics,Shirt,3,11849,UPI,Cancelled,Mumbai,Tamil Nadu,North,35547
10932,2024-03-19,2024-01-06,Sneha Kulkarni,Electronics,Mobile,3,71516,Cash on Delivery,In Transit,Bengaluru,Maharashtra,South,214548
10933,2024-05-13,2024-01-08,Amit Sharma,Home Appliances,Laptop,1,26039,Cash on Delivery,Delivered,Bengaluru,Tamil Nadu,North,26039
10934,2024-04-27,2024-01-07,Amit Sharma,Clothing,Laptop,5,21509,Credit Card,Returned,Mumbai,Telangana,South,107545
10935,2024-04-22,2024-01-12,Sneha Kulkarni,Books,Mixer,3,15416,UPI,Cancelled,Chennai,Maharashtra,South,46248
10936,2024-04-03,2024-01-05,Pooja Singh,Clothing,Mixer,1,20345,UPI,In Transit,Pune,Telangana,East,20345
10937,2024-06-27,2024-01-08,Pooja Singh,Electronics,Novel,4,26627,UPI,Returned,Hyderabad,Telangana,North,106508
10938,2024-03-02,2024-01-10,Sneha Kulkarni,Clothing,Face Cream,3,36009,Net Banking,In Transit,Pune,Karnataka,East,108027
10939,2024-03-19,2024-01-05,Anjali Deshmukh,Electronics,Laptop,5,43917,Net Banking,Delivered,Chennai,Tamil Nadu,East,219585
10940,2024-05-15,2024-01-06,Priya Nair,Clothing,Shirt,3,60439,Credit Card,Returned,Bengaluru,Tamil Nadu,North,181317
10941,2024-01-26,2024-01-10,Suresh Iyer,Home Appliances,Mobile,4,27205,UPI,In Transit,Pune,Karnataka,South,108820
10942,2024-06-27,2024-01-05,Rahul Mehta,Beauty,Headphones,3,64448,UPI,Returned,Delhi,Tamil Nadu,East,193344
10943,2024-06-21,2024-01-10,Priya Nair,Home Appliances,Mixer,5,72903,Cash on Delivery,Delivered,Delhi,Karnataka,North,364515
10944,2024-02-13,2024-01-06,Pooja Singh,Home Appliances,Headphones,1,43219,Cash on Delivery,Returned,Mumbai,Maharashtra,South,43219
10945,2024-05-12,2024-01-12,Suresh Iyer,Beauty,Shirt,5,58746,Credit Card,In Transit,Chennai,Telangana,East,293730
10946,2024-03-10,2024-01-07,Rohit Verma,Beauty,Mixer,1,52728,UPI,Delivered,Chennai,Telangana,East,52728
10947,2024-06-02,2024-01-06,Neha Patil,Books,Headphones,2,48194,Credit Card,Cancelled,Pune,Tamil Nadu,East,96388
10948,2024-04-27,2024-01-06,Amit Sharma,Books,Face Cream,5,6747,Cash on Delivery,In Transit,Bengaluru,Delhi,South,33735
10949,2024-03-08,2024-01-10,Sneha Kulkarni,Home Appliances,Shirt,5,5799,Cash on Delivery,In Transit,Chennai,Telangana,East,28995
10950,2024-01-19,2024-01-12,Sneha Kulkarni,Home Appliances,Mobile,4,39341,Net Banking,Delivered,Pune,Karnataka,South,157364
10951,2024-01-20,2024-01-11,Amit Sharma,Electronics,Face Cream,3,31615,Credit Card,Delivered,Pune,Delhi,West,94845
10952,2024-04-22,2024-01-09,Neha Patil,Electronics,Shirt,1,1599,Credit Card,Cancelled,Hyderabad,Delhi,East,1599
10953,2024-05-19,2024-01-08,Rahul Mehta,Books,Novel,1,5294,UPI,In Transit,Hyderabad,Telangana,West,5294
10954,2024-02-16,2024-01-08,Neha Patil,Books,Mixer,4,7789,UPI,Delivered,Chennai,Telangana,North,31156
10955,2024-01-01,2024-01-07,Suresh Iyer,Electronics,Laptop,4,32655,Net Banking,Cancelled,Pune,Telangana,East,130620
10956,2024-03-30,2024-01-07,Neha Patil,Electronics,Mobile,3,74105,Debit Card,Cancelled,Mumbai,Karnataka,North,222315
10957,2024-05-21,2024-01-08,Suresh Iyer,Clothing,Face Cream,3,68667,Debit Card,Delivered,Mumbai,Delhi,North,206001
10958,2024-03-04,2024-01-09,Neha Patil,Clothing,Face Cream,5,77655,Debit Card,In Transit,Hyderabad,Tamil Nadu,North,388275
10959,2024-02-07,2024-01-08,Rahul Mehta,Electronics,Headphones,2,2296,Credit Card,Returned,Chennai,Karnataka,West,4592
10960,2024-02-06,2024-01-11,Rahul Mehta,Clothing,Mixer,3,44687,Credit Card,Returned,Bengaluru,Maharashtra,South,134061
10961,2024-05-05,2024-01-09,Pooja Singh,Beauty,Laptop,4,3389,Cash on Delivery,Cancelled,Mumbai,Telangana,West,13556
10962,2024-05-18,2024-01-07,Amit Sharma,Books,Shirt,3,20959,Credit Card,Returned,Mumbai,Delhi,West,62877
10963,2024-04-09,2024-01-05,Rahul Mehta,Books,Laptop,1,45478,Credit Card,Returned,Hyderabad,Karnataka,North,45478
10964,2024-03-17,2024-01-10,Suresh Iyer,Electronics,Mixer,2,71026,Credit Card,Delivered,Hyderabad,Maharashtra,East,142052
10965,2024-01-03,2024-01-11,Rahul Mehta,Home Appliances,Mixer,5,70411,Net Banking,Cancelled,Chennai,Karnataka,South,352055
10966,2024-06-09,2024-01-11,Pooja Singh,Electronics,Novel,1,34865,Credit Card,In Transit,Hyderabad,Karnataka,North,34865
10967,2024-05-13,2024-01-12,Sneha Kulkarni,Clothing,Novel,1,23184,UPI,Cancelled,Delhi,Tamil Nadu,South,23184
10968,2024-06-26,2024-01-07,Suresh Iyer,Home Appliances,Laptop,2,17499,UPI,Delivered,Pune,Tamil Nadu,West,34998
10969,2024-01-10,2024-01-07,Pooja Singh,Clothing,Shirt,5,60338,Cash on Delivery,Returned,Mumbai,Karnataka,South,301690
10970,2024-01-05,2024-01-06,Anjali Deshmukh,Beauty,Laptop,4,58086,Net Banking,In Transit,Delhi,Maharashtra,South,232344
10971,2024-05-30,2024-01-11,Anjali Deshmukh,Clothing,Mixer,5,49594,UPI,Cancelled,Bengaluru,Delhi,East,247970
10972,2024-05-17,2024-01-06,Rohit Verma,Beauty,Mixer,3,78315,Net Banking,Returned,Delhi,Delhi,North,234945
10973,2024-06-20,2024-01-06,Neha Patil,Beauty,Headphones,1,34478,Net Banking,Cancelled,Chennai,Telangana,South,34478
10974,2024-05-09,2024-01-10,Amit Sharma,Clothing,Novel,3,12965,Cash on Delivery,In Transit,Bengaluru,Telangana,South,38895
10975,2024-01-13,2024-01-06,Karan Malhotra,Clothing,Headphones,4,834,Net Banking,Cancelled,Bengaluru,Delhi,West,3336
10976,2024-06-16,2024-01-09,Priya Nair,Beauty,Mobile,3,36432,Credit Card,Cancelled,Hyderabad,Karnataka,West,109296
10977,2024-05-09,2024-01-08,Pooja Singh,Home Appliances,Mixer,5,36410,Net Banking,Cancelled,Delhi,Karnataka,South,182050
10978,2024-03-24,2024-01-05,Sneha Kulkarni,Beauty,Headphones,3,59054,Cash on Delivery,Returned,Chennai,Tamil Nadu,North,177162
10979,2024-03-05,2024-01-07,Priya Nair,Books,Laptop,4,63880,Cash on Delivery,In Transit,Mumbai,Tamil Nadu,South,255520
10980,2024-03-03,2024-01-09,Sneha Kulkarni,Beauty,Novel,4,22769,Cash on Delivery,In Transit,Hyderabad,Telangana,South,91076
10981,2024-04-10,2024-01-05,Priya Nair,Home Appliances,Novel,4,64316,UPI,Returned,Delhi,Delhi,East,257264
10982,2024-03-13,2024-01-11,Pooja Singh,Books,Shirt,5,46533,Credit Card,Returned,Mumbai,Karnataka,North,232665
10983,2024-01-17,2024-01-11,Karan Malhotra,Electronics,Laptop,4,67008,UPI,Returned,Delhi,Delhi,East,268032
10984,2024-01-09,2024-01-11,Priya Nair,Electronics,Shirt,1,58532,Debit Card,Delivered,Hyderabad,Maharashtra,North,58532
10985,2024-05-22,2024-01-09,Pooja Singh,Home Appliances,Headphones,4,34709,Credit Card,Cancelled,Mumbai,Delhi,North,138836
10986,2024-05-31,2024-01-09,Rahul Mehta,Beauty,Face Cream,3,19624,Net Banking,Cancelled,Hyderabad,Maharashtra,North,58872
10987,2024-02-07,2024-01-07,Karan Malhotra,Clothing,Mobile,3,9038,Cash on Delivery,In Transit,Delhi,Tamil Nadu,East,27114
10988,2024-06-11,2024-01-08,Suresh Iyer,Home Appliances,Laptop,3,24354,Debit Card,Cancelled,Bengaluru,Tamil Nadu,East,73062
10989,2024-04-03,2024-01-12,Sneha Kulkarni,Books,Laptop,5,30009,Credit Card,Delivered,Pune,Telangana,East,150045
10990,2024-04-04,2024-01-06,Anjali Deshmukh,Books,Laptop,3,663,UPI,Returned,Bengaluru,Delhi,West,1989
10991,2024-02-18,2024-01-11,Neha Patil,Electronics,Shirt,5,10658,Cash on Delivery,In Transit,Hyderabad,Delhi,East,53290
10992,2024-03-09,2024-01-10,Anjali Deshmukh,Books,Headphones,5,3540,UPI,In Transit,Hyderabad,Maharashtra,West,17700
10993,2024-03-02,2024-01-08,Karan Malhotra,Home Appliances,Laptop,4,72501,Credit Card,Cancelled,Hyderabad,Tamil Nadu,West,290004
10994,2024-06-26,2024-01-10,Suresh Iyer,Books,Face Cream,1,45989,Credit Card,In Transit,Mumbai,Maharashtra,West,45989
10995,2024-03-18,2024-01-07,Sneha Kulkarni,Home Appliances,Laptop,4,2236,Debit Card,Returned,Chennai,Tamil Nadu,South,8944
10996,2024-04-26,2024-01-07,Suresh Iyer,Clothing,Novel,4,44265,Net Banking,In Transit,Hyderabad,Maharashtra,South,177060
10997,2024-04-29,2024-01-07,Priya Nair,Electronics,Mobile,5,77834,UPI,Returned,Bengaluru,Tamil Nadu,South,389170
10998,2024-05-16,2024-01-05,Sneha Kulkarni,Books,Novel,5,1182,Debit Card,Delivered,Pune,Maharashtra,West,5910
10999,2024-06-10,2024-01-10,Priya Nair,Home Appliances,Novel,3,20524,Cash on Delivery,Delivered,Hyderabad,Tamil Nadu,West,61572
11000,2024-03-16,2024-01-08,Pooja Singh,Beauty,Mobile,3,31125,Net Banking,Returned,Hyderabad,Maharashtra,North,93375
